number,app,user_feedback,relevant_review,issue_text,fitting_issue,user_feedback_id,issue_id,distance,searched_manually,found_relevant_issue_manually
950,org.thoughtcrime.securesms,It is very worst application.it is frequently hanged. Messages are Updating very delayed.. sometimes messages are not Updating.We can't delete message.also we cant delete Messages from group.also no any group admin..any one can add any one to group.and also no any admin and ee cant remove any one from group.disabling feature is alos very bad.we cant forword ine message in different groups or person.overall its very bad application.please improve features as said above immediately.,TRUE,After leaving group user is still able to read new messages,FALSE,gp:AOqpTOFNfe2jWcxY0AV62enylUSzyvmfLsOf12SbkS0cilUNCwVIPYxj0Cghhf6Dk4SJilCXlEMd-Kmprjuhww,265721242,0.873,FALSE,FALSE
951,org.thoughtcrime.securesms,It is very worst application.it is frequently hanged. Messages are Updating very delayed.. sometimes messages are not Updating.We can't delete message.also we cant delete Messages from group.also no any group admin..any one can add any one to group.and also no any admin and ee cant remove any one from group.disabling feature is alos very bad.we cant forword ine message in different groups or person.overall its very bad application.please improve features as said above immediately.,TRUE,group notifications in notification drawer just shows the sender not the group name,FALSE,gp:AOqpTOFNfe2jWcxY0AV62enylUSzyvmfLsOf12SbkS0cilUNCwVIPYxj0Cghhf6Dk4SJilCXlEMd-Kmprjuhww,28785682,0.866,FALSE,FALSE
952,org.thoughtcrime.securesms,Messages aren't received in background anymore. Something broke in recent updates. Have to open app to get messages to come through. UPDATE: Seems the issue is resolved.,TRUE,After update: no notification sent with TextSecure message. I have to open the app to see if there's something new,TRUE,gp:AOqpTOHiQNmRzQcR4AHMw97FSfnsXyN0g3IYjc-Qu3wfaa3z9Y0Awh5qaC1Brg641PmaQUjuFzwws4hemAnkOA,106219245,0.922,FALSE,FALSE
953,org.thoughtcrime.securesms,Messages aren't received in background anymore. Something broke in recent updates. Have to open app to get messages to come through. UPDATE: Seems the issue is resolved.,TRUE,"Loads of issues with new update - not sending messages, not clearing unread notification, and more",FALSE,gp:AOqpTOHiQNmRzQcR4AHMw97FSfnsXyN0g3IYjc-Qu3wfaa3z9Y0Awh5qaC1Brg641PmaQUjuFzwws4hemAnkOA,262981388,0.901,FALSE,FALSE
954,org.thoughtcrime.securesms,Messages aren't received in background anymore. Something broke in recent updates. Have to open app to get messages to come through. UPDATE: Seems the issue is resolved.,TRUE,Messages not arriving until later when app is opened after another message came through,TRUE,gp:AOqpTOHiQNmRzQcR4AHMw97FSfnsXyN0g3IYjc-Qu3wfaa3z9Y0Awh5qaC1Brg641PmaQUjuFzwws4hemAnkOA,197630980,0.884,FALSE,FALSE
958,org.thoughtcrime.securesms,Works well but gives me 2 check marks immediately after sending my text. I know the receivers are not reading the texts so fast. Why 2 check marks?,TRUE,Not seeing double checkmarks (Delivered) even though contact is receiving messages,FALSE,gp:AOqpTOFa6sLz027N1LmVexUPl4uOgvENnGckoTXLGkeX9B4CRObJWSJOHc2mIR3hcUrdPbWnnmuJECQTPG56yw,386599396,0.868,TRUE,FALSE
959,org.thoughtcrime.securesms,Works well but gives me 2 check marks immediately after sending my text. I know the receivers are not reading the texts so fast. Why 2 check marks?,TRUE,Replying to non-Textsecure user - what does the green checkmark under my reply indicate?,FALSE,gp:AOqpTOFa6sLz027N1LmVexUPl4uOgvENnGckoTXLGkeX9B4CRObJWSJOHc2mIR3hcUrdPbWnnmuJECQTPG56yw,17423930,0.838,TRUE,FALSE
960,org.thoughtcrime.securesms,Works well but gives me 2 check marks immediately after sending my text. I know the receivers are not reading the texts so fast. Why 2 check marks?,TRUE,"After ""Bad encrypted message"", receiving my own messages echoed back at me",FALSE,gp:AOqpTOFa6sLz027N1LmVexUPl4uOgvENnGckoTXLGkeX9B4CRObJWSJOHc2mIR3hcUrdPbWnnmuJECQTPG56yw,47307503,0.823,TRUE,FALSE
967,org.thoughtcrime.securesms,"I used signal for my SMS messages, and now it crashes and I can't access my messages. Too bad if I had anything important I wanted to read! Removing this app from the store would improve the world more than its existence ever could.",TRUE,Signal is my default SMS app but incoming messages are routed to Hangouts,FALSE,gp:AOqpTOHeJAjJJuaeESSiVR_dAszV1qaZQlTeQYp4PICybVMdAa9Uy3owgFNYaIXAAopAgmvsAqjZVrm8Uk8iYQ,155068702,0.883,TRUE,FALSE
968,org.thoughtcrime.securesms,"I used signal for my SMS messages, and now it crashes and I can't access my messages. Too bad if I had anything important I wanted to read! Removing this app from the store would improve the world more than its existence ever could.",TRUE,New messages arrive only after I've opened the app and unlocked the database,FALSE,gp:AOqpTOHeJAjJJuaeESSiVR_dAszV1qaZQlTeQYp4PICybVMdAa9Uy3owgFNYaIXAAopAgmvsAqjZVrm8Uk8iYQ,65761640,0.871,TRUE,FALSE
969,org.thoughtcrime.securesms,"I used signal for my SMS messages, and now it crashes and I can't access my messages. Too bad if I had anything important I wanted to read! Removing this app from the store would improve the world more than its existence ever could.",TRUE,After update: no notification sent with TextSecure message. I have to open the app to see if there's something new,FALSE,gp:AOqpTOHeJAjJJuaeESSiVR_dAszV1qaZQlTeQYp4PICybVMdAa9Uy3owgFNYaIXAAopAgmvsAqjZVrm8Uk8iYQ,106219245,0.869,TRUE,FALSE
973,org.thoughtcrime.securesms,2 stars now since nothing is getting fixed. Occasionally I'm getting playback errors on voicenotes and videos. When I reset my phone the same clip or video starts to play. VERY INCONVENIENT. Also I'm missing calls and not getting notified unless I open the app. Then it'll show the messages and that I missed a call. So if i don't open my app I won't receive anything? THAT'S ridiculous.,TRUE,"i deleted signal app from my android phone but when i reinstalled again with the same phone number, signal doesn't send me the verification code ! help please",FALSE,gp:AOqpTOFayUU8QELmoVX0SuaUo9P1kp7gXlVSUduQobcL-DGINnmP1Yb7MJs0so78u_NX42ltGGvHdMdrJ0REGQ,435444364,0.868,TRUE,TRUE
974,org.thoughtcrime.securesms,2 stars now since nothing is getting fixed. Occasionally I'm getting playback errors on voicenotes and videos. When I reset my phone the same clip or video starts to play. VERY INCONVENIENT. Also I'm missing calls and not getting notified unless I open the app. Then it'll show the messages and that I missed a call. So if i don't open my app I won't receive anything? THAT'S ridiculous.,TRUE,"When missing a phone, there is no log in the app. Only push notification.",FALSE,gp:AOqpTOFayUU8QELmoVX0SuaUo9P1kp7gXlVSUduQobcL-DGINnmP1Yb7MJs0so78u_NX42ltGGvHdMdrJ0REGQ,414817487,0.866,TRUE,TRUE
975,org.thoughtcrime.securesms,2 stars now since nothing is getting fixed. Occasionally I'm getting playback errors on voicenotes and videos. When I reset my phone the same clip or video starts to play. VERY INCONVENIENT. Also I'm missing calls and not getting notified unless I open the app. Then it'll show the messages and that I missed a call. So if i don't open my app I won't receive anything? THAT'S ridiculous.,TRUE,Pebble (Time) Watch: Replies to messages notifications via watch are logged using stock sms app,FALSE,gp:AOqpTOFayUU8QELmoVX0SuaUo9P1kp7gXlVSUduQobcL-DGINnmP1Yb7MJs0so78u_NX42ltGGvHdMdrJ0REGQ,91697396,0.862,TRUE,TRUE
976,org.thoughtcrime.securesms,"Not very secure. After hanging up on a video call with my wife, we were still able to hear each other. We both could not find a way to hang up. Killing the app didn't work. I had to go to settings and force quit the Signal application.",TRUE,"i deleted signal app from my android phone but when i reinstalled again with the same phone number, signal doesn't send me the verification code ! help please",FALSE,gp:AOqpTOEfdw_eAT1OgKO3ObWts_Up5Ls_n4QcJdFYkXIe05FsHm53sm6cOT5yUs-Zaa5dJ7Nxaq8o9HQSL3v__g,435444364,0.863,TRUE,FALSE
977,org.thoughtcrime.securesms,"Not very secure. After hanging up on a video call with my wife, we were still able to hear each other. We both could not find a way to hang up. Killing the app didn't work. I had to go to settings and force quit the Signal application.",TRUE,"When missing a phone, there is no log in the app. Only push notification.",FALSE,gp:AOqpTOEfdw_eAT1OgKO3ObWts_Up5Ls_n4QcJdFYkXIe05FsHm53sm6cOT5yUs-Zaa5dJ7Nxaq8o9HQSL3v__g,414817487,0.828,TRUE,FALSE
978,org.thoughtcrime.securesms,"Not very secure. After hanging up on a video call with my wife, we were still able to hear each other. We both could not find a way to hang up. Killing the app didn't work. I had to go to settings and force quit the Signal application.",TRUE,Calling with video makes the phone very hot,FALSE,gp:AOqpTOEfdw_eAT1OgKO3ObWts_Up5Ls_n4QcJdFYkXIe05FsHm53sm6cOT5yUs-Zaa5dJ7Nxaq8o9HQSL3v__g,628702939,0.825,TRUE,FALSE
979,org.thoughtcrime.securesms,"I set Signal as my default app when my factory default Samsung text messaging app began delaying incoming messages by hours or days, or not delivering them at all. Signal does everything Samsung did, exept for scheduling later delivery. Signal adds more privacy and ability to make free international calls and video. I would often schedule Samsung SMS messages for next morning or Monday delivery. If Signal implements Scheduled Messages, I can think of no disadvantage to using it by default.",TRUE,Signal is my default SMS app but incoming messages are routed to Hangouts,FALSE,gp:AOqpTOFJ9DxXpbSUAFfTInILtgQ7VsLGCWmFwoRn60ViwXgSLDxwxbZR5tPAvrUqbwALmkYFoYas9Ja5gaCgcw,155068702,0.889,TRUE,FALSE
980,org.thoughtcrime.securesms,"I set Signal as my default app when my factory default Samsung text messaging app began delaying incoming messages by hours or days, or not delivering them at all. Signal does everything Samsung did, exept for scheduling later delivery. Signal adds more privacy and ability to make free international calls and video. I would often schedule Samsung SMS messages for next morning or Monday delivery. If Signal implements Scheduled Messages, I can think of no disadvantage to using it by default.",TRUE,Pebble (Time) Watch: Replies to messages notifications via watch are logged using stock sms app,FALSE,gp:AOqpTOFJ9DxXpbSUAFfTInILtgQ7VsLGCWmFwoRn60ViwXgSLDxwxbZR5tPAvrUqbwALmkYFoYas9Ja5gaCgcw,91697396,0.886,TRUE,FALSE
981,org.thoughtcrime.securesms,"I set Signal as my default app when my factory default Samsung text messaging app began delaying incoming messages by hours or days, or not delivering them at all. Signal does everything Samsung did, exept for scheduling later delivery. Signal adds more privacy and ability to make free international calls and video. I would often schedule Samsung SMS messages for next morning or Monday delivery. If Signal implements Scheduled Messages, I can think of no disadvantage to using it by default.",TRUE,"no way to ""Add Text"" from contacts like what can be done in default messaging app in Android",FALSE,gp:AOqpTOFJ9DxXpbSUAFfTInILtgQ7VsLGCWmFwoRn60ViwXgSLDxwxbZR5tPAvrUqbwALmkYFoYas9Ja5gaCgcw,15667959,0.882,TRUE,FALSE
982,org.thoughtcrime.securesms,"I cant use this app because when I enter my phone number, it will send mme a coad but I can't find the edit box for the coad, beasically it is not accessible with talkback, plz fix this",TRUE,"Pressing back in Conversation doesn't return to conversation list, but just back to the previews app/launcher",FALSE,gp:AOqpTOEor44WTaBo4GBoYZM895YMQ3IIyDJr_zCipxsPtar7EbSisRQIlkNgsD8WHMJZulh30Z22nnlg_KxQ6w,96276331,0.861,FALSE,FALSE
983,org.thoughtcrime.securesms,"I cant use this app because when I enter my phone number, it will send mme a coad but I can't find the edit box for the coad, beasically it is not accessible with talkback, plz fix this",TRUE,"i deleted signal app from my android phone but when i reinstalled again with the same phone number, signal doesn't send me the verification code ! help please",TRUE,gp:AOqpTOEor44WTaBo4GBoYZM895YMQ3IIyDJr_zCipxsPtar7EbSisRQIlkNgsD8WHMJZulh30Z22nnlg_KxQ6w,435444364,0.860,FALSE,FALSE
984,org.thoughtcrime.securesms,"I cant use this app because when I enter my phone number, it will send mme a coad but I can't find the edit box for the coad, beasically it is not accessible with talkback, plz fix this",TRUE,Lock symbol and date have very low contrast in incoming message bubbles (phone number in conversation toolbar has the same issue),FALSE,gp:AOqpTOEor44WTaBo4GBoYZM895YMQ3IIyDJr_zCipxsPtar7EbSisRQIlkNgsD8WHMJZulh30Z22nnlg_KxQ6w,94424396,0.857,FALSE,FALSE
1000,org.thoughtcrime.securesms,"I am not getting notifications. I have granted all the necessary permissions, and turned on all notifications. However, at one place the only options are either to allow '3 notifications a day' or none at all.",TRUE,I get no Push notifications with mobile data,TRUE,gp:AOqpTOF3WTLejMADq5787V31A2cRvWoJcfzQqBCT2r45RNhAl2LsQfdJaPowUYGH_sTzyL_O0Sf6AVTEGSxlvg,40290932,0.868,FALSE,FALSE
1001,org.thoughtcrime.securesms,"I am not getting notifications. I have granted all the necessary permissions, and turned on all notifications. However, at one place the only options are either to allow '3 notifications a day' or none at all.",TRUE,Pebble Watch Doesn't Get Notifications If Set to Name Only,FALSE,gp:AOqpTOF3WTLejMADq5787V31A2cRvWoJcfzQqBCT2r45RNhAl2LsQfdJaPowUYGH_sTzyL_O0Sf6AVTEGSxlvg,133605032,0.859,FALSE,FALSE
1002,org.thoughtcrime.securesms,"I am not getting notifications. I have granted all the necessary permissions, and turned on all notifications. However, at one place the only options are either to allow '3 notifications a day' or none at all.",TRUE,Voip calls notifications stopped,TRUE,gp:AOqpTOF3WTLejMADq5787V31A2cRvWoJcfzQqBCT2r45RNhAl2LsQfdJaPowUYGH_sTzyL_O0Sf6AVTEGSxlvg,381116627,0.850,FALSE,FALSE
1003,org.thoughtcrime.securesms,The new update doesnt alert on sms messages from other signal users in my contact list. I get no notifications on messages. Neither does my wife and she has an iphone. Fix this!! Gonna have to go back to standard messaging till you fix.,TRUE,Pebble (Time) Watch: Replies to messages notifications via watch are logged using stock sms app,FALSE,gp:AOqpTOExNolsY_V_LlgnPeKvgotPRnBG9f6y1eYtUYClJ-JJ9VNkiJi0iqXq12FArxmJ14d44q8F2AABzVXbcg,91697396,0.912,FALSE,FALSE
1004,org.thoughtcrime.securesms,The new update doesnt alert on sms messages from other signal users in my contact list. I get no notifications on messages. Neither does my wife and she has an iphone. Fix this!! Gonna have to go back to standard messaging till you fix.,TRUE,After update: no notification sent with TextSecure message. I have to open the app to see if there's something new,TRUE,gp:AOqpTOExNolsY_V_LlgnPeKvgotPRnBG9f6y1eYtUYClJ-JJ9VNkiJi0iqXq12FArxmJ14d44q8F2AABzVXbcg,106219245,0.909,FALSE,FALSE
1005,org.thoughtcrime.securesms,The new update doesnt alert on sms messages from other signal users in my contact list. I get no notifications on messages. Neither does my wife and she has an iphone. Fix this!! Gonna have to go back to standard messaging till you fix.,TRUE,I get no Push notifications with mobile data,TRUE,gp:AOqpTOExNolsY_V_LlgnPeKvgotPRnBG9f6y1eYtUYClJ-JJ9VNkiJi0iqXq12FArxmJ14d44q8F2AABzVXbcg,40290932,0.904,FALSE,FALSE
1006,org.thoughtcrime.securesms,Signal does everything I ask it to do except post videos longer than a few seconds. Fix that and you'll get another star.,TRUE,First few seconds of recieved video are frozen,FALSE,gp:AOqpTOEy7G5i6x0xlM_qJz48UuqGWaCFDQWMM7Obm1h2eEtHEIhOVyk_3pBI1pTRiM1Jb9HnVy3QcTg9Pn-WCA,640541829,0.823,FALSE,FALSE
1007,org.thoughtcrime.securesms,Signal does everything I ask it to do except post videos longer than a few seconds. Fix that and you'll get another star.,TRUE,Sending large videos has an awkward pause,TRUE,gp:AOqpTOEy7G5i6x0xlM_qJz48UuqGWaCFDQWMM7Obm1h2eEtHEIhOVyk_3pBI1pTRiM1Jb9HnVy3QcTg9Pn-WCA,108033368,0.817,FALSE,FALSE
1008,org.thoughtcrime.securesms,Signal does everything I ask it to do except post videos longer than a few seconds. Fix that and you'll get another star.,TRUE,Sending a video after playing it in the preview does not stop video playback,FALSE,gp:AOqpTOEy7G5i6x0xlM_qJz48UuqGWaCFDQWMM7Obm1h2eEtHEIhOVyk_3pBI1pTRiM1Jb9HnVy3QcTg9Pn-WCA,464917818,0.796,FALSE,FALSE
1009,org.thoughtcrime.securesms,"For a messaging app that is suppose to feature privacy as the main attraction, when you join it tells Everyone that you're there. The purpose of the app should be to allow you to choose who to share things with, and when. The calling system is also flawed as you don't receive a call, only a missed call notification. This hasn't been solved with updates.",TRUE,"When missing a phone, there is no log in the app. Only push notification.",TRUE,gp:AOqpTOEGWyWl3a7kr687bfGvUEHJ9MBbCI63Im6MYoiua9UVQzHXvt3Nrar_A_-v9yLewOMlCb5ErktPa4sWNQ,414817487,0.904,FALSE,FALSE
